都道府県,地域名,0_常住地による人口（夜間人口）,001_従業も通学もしていない,002_自市区町村で従業・通学,0021_自宅で従業,0022_自宅外の自市区町村で従業・通学,003_他市区町村で従業・通学,0031_自市内他区で従業・通学,0032_県内他市町村で従業・通学,0033_他県で従業・通学,0034_従業・通学市区町村「不詳・外国」,004_従業地・通学地「不詳」,0R1_（再掲）流出人口,1_従業地・通学地による人口（昼間人口）,101_うち他市区町村に常住,1011_自市内他区に常住,1012_県内他市町村に常住,1013_他県に常住,102_うち従業地・通学地「不詳」又は従業・通学市区町村「不詳・外国」で当地に常住している者,1R1_（再掲）流入人口,
青森県,深浦町,7346,3582,3149,814,2335,540,0,434,101,5,75,535,7094,283,0,259,24,80,283,96.56956
青森県,西目屋村,1265,442,424,142,282,358,0,345,5,8,41,350,1076,161,0,161,0,49,161,85.05929
青森県,藤崎町,14573,5131,4482,1890,2592,4915,0,4859,43,13,45,4902,11922,2251,0,2250,1,58,2251,81.80882
青森県,大鰐町,8665,3387,2499,976,1523,2385,0,2287,61,37,394,2348,7199,882,0,876,6,431,882,83.08136
青森県,田舎館村,7326,2595,1982,896,1086,2622,0,2604,11,7,127,2615,6257,1546,0,1545,1,134,1546,85.40814
青森県,板柳町,12700,3935,5190,2837,2353,3146,0,3067,53,26,429,3120,11180,1600,0,1597,3,455,1600,88.0315
青森県,鶴田町,12074,4579,4521,2055,2466,2914,0,2825,62,27,60,2887,10785,1598,0,1598,0,87,1598,89.32417
青森県,中泊町,9657,4519,3585,1130,2455,1503,0,1422,70,11,50,1492,9029,864,0,862,2,61,864,93.49695
青森県,野辺地町,12374,4849,4683,702,3981,2272,0,2198,44,30,570,2242,11474,1342,0,1312,30,600,1342,92.72668
青森県,七戸町,14556,5476,5956,1645,4311,2917,0,2848,51,18,207,2899,13991,2334,0,2316,18,225,2334,96.11844
青森県,六戸町,10447,3599,3144,1113,2031,3431,0,3347,49,35,273,3396,8929,1878,0,1868,10,308,1878,85.46951
青森県,横浜町,4229,1622,1868,561,1307,730,0,700,28,2,9,728,4172,671,0,664,7,11,671,98.65216
青森県,東北町,16428,5888,6590,2180,4410,3634,0,3519,83,32,316,3602,14699,1873,0,1857,16,348,1873,89.47529
青森県,六ヶ所村,10367,2807,6805,656,6149,441,0,383,39,19,314,422,17715,7770,0,7569,201,333,7770,170.87875
青森県,おいらせ町,24273,8034,7038,1196,5842,7959,0,7765,147,47,1242,7912,20373,4012,0,3988,24,1289,4012,83.93276
青森県,大間町,4718,1852,2579,491,2088,230,0,191,32,7,57,223,5027,532,0,509,23,64,532,106.54939
青森県,東通村,5955,2200,2671,657,2014,1059,0,1015,36,8,25,1051,5809,905,0,875,30,33,905,97.54828
青森県,風間浦村,1636,687,614,184,430,319,0,306,8,5,16,314,1432,110,0,109,1,21,110,87.53056
青森県,佐井村,1788,813,718,160,558,188,0,170,13,5,69,183,1675,70,0,69,1,74,70,93.68009
青森県,三戸町,9082,3530,3639,1478,2161,1687,0,1311,361,15,226,1672,8957,1547,0,1317,230,241,1547,98.62365
青森県,五戸町,16042,6068,5920,1965,3955,4027,0,3918,96,13,27,4014,14262,2234,0,2191,43,40,2234,88.90413
青森県,田子町,4968,1831,2342,905,1437,785,0,658,118,9,10,776,4816,624,0,500,124,19,624,96.94042
青森県,南部町,16809,6304,5989,2295,3694,4389,0,4133,226,30,127,4359,14329,1879,0,1794,85,157,1879,85.246
青森県,階上町,13496,4609,3206,560,2646,4673,0,4150,405,118,1008,4555,10500,1559,0,1251,308,1126,1559,77.80083
青森県,新郷村,2197,766,1019,554,465,391,0,376,7,8,21,383,2066,252,0,249,3,29,252,94.03732
岩手県,岩手県,1210534,425560,567781,79721,488060,156623,0,141629,12507,2487,60570,12507,1207907,151509,0,141629,9880,63057,9880,99.78299
岩手県,盛岡市,289731,94896,145126,11372,133754,27294,0,25077,1669,548,22415,26746,302356,39371,0,37282,2089,22963,39371,104.35749
岩手県,宮古市,50369,20695,25745,2820,22925,1975,0,1662,259,54,1954,1921,51241,2793,0,2589,204,2008,2793,101.73122
岩手県,大船渡市,34728,13032,17586,2025,15561,2405,0,2059,275,71,1705,2334,35699,3305,0,3043,262,1776,3305,102.79601
岩手県,花巻市,93193,32107,43483,6909,36574,13229,0,12553,383,293,4374,12936,89651,9394,0,9163,231,4667,9394,96.19929
岩手県,北上市,93045,28322,43649,4301,39348,10694,0,10067,429,198,10380,10496,98358,15809,0,14961,848,10578,15809,105.71014
岩手県,久慈市,33043,12477,17287,1794,15493,1970,0,1393,489,88,1309,1882,33951,2790,0,2460,330,1397,2790,102.74793
岩手県,遠野市,25366,9470,13353,2636,10717,2020,0,1905,80,35,523,1985,24672,1291,0,1230,61,558,1291,97.26405
岩手県,一関市,111932,40881,59714,8905,50809,7667,0,4247,3220,200,3670,7467,111866,7401,0,4918,2483,3870,7401,99.94104
岩手県,陸前高田市,18262,7468,7367,1069,6298,3156,0,2590,524,42,271,3114,17023,1875,0,1570,305,313,1875,93.21542
岩手県,釜石市,32078,13645,15900,1341,14559,1336,0,1247,62,27,1197,1309,34529,3760,0,3608,152,1224,3760,107.64075
岩手県,二戸市,25513,9083,12955,2688,10267,2932,0,2253,631,48,543,2884,25986,3357,0,2678,679,591,3357,101.85396
岩手県,八幡平市,24023,9077,11085,3040,8045,3534,0,3370,126,38,327,3496,23614,3087,0,2948,139,365,3087,98.29746
岩手県,奥州市,112937,38886,57210,9895,47315,12225,0,11407,633,185,4616,12040,109296,8399,0,8072,327,4801,8399,96.77608
岩手県,滝沢市,55579,17344,16978,2259,14719,18782,0,18312,308,162,2475,18620,47016,10057,0,9892,165,2637,10057,84.5931
岩手県,雫石町,15731,5646,6041,1521,4520,3737,0,3568,96,73,307,3664,14827,2760,0,2703,57,380,2760,94.25339
岩手県,葛巻町,5634,2499,2559,791,1768,532,0,507,18,7,44,525,5462,353,0,342,11,51,353,96.94711
岩手県,岩手町,12285,4696,4893,1645,3248,2651,0,2585,43,23,45,2628,11278,1621,0,1607,14,68,1621,91.80301
岩手県,紫波町,32147,10180,10254,2601,7653,10125,0,9830,156,139,1588,9986,26191,4030,0,3991,39,1727,4030,81.47261
岩手県,矢巾町,28056,8580,9905,1476,8429,8425,0,8276,112,37,1146,8388,31885,12217,0,12051,166,1183,12217,113.6477
岩手県,西和賀町,5134,2133,2555,636,1919,435,0,373,55,7,11,428,5070,364,0,276,88,18,364,98.75341
岩手県,金ケ崎町,15535,4619,5939,1363,4576,4208,0,4106,56,46,769,4162,17981,6608,0,6504,104,815,6608,115.74509
岩手県,平泉町,7252,2668,2280,719,1561,2248,0,2145,83,20,56,2228,6534,1510,0,1473,37,76,1510,90.09928
岩手県,住田町,5045,2198,1858,399,1459,987,0,940,37,10,2,977,4773,705,0,688,17,12,705,94.60852
岩手県,大槌町,11004,4735,3769,463,3306,2189,0,2095,68,26,311,2163,9780,939,0,912,27,337,939,88.87677
岩手県,山田町,14320,6172,5559,946,4613,2450,0,2318,111,21,139,2429,12994,1103,0,1073,30,160,1103,90.74022
岩手県,岩泉町,8726,3828,4405,764,3641,445,0,416,17,12,48,433,9009,716,0,685,31,60,716,103.24318
岩手県,田野畑村,3059,1242,1366,277,1089,420,0,408,10,2,31,418,3065,424,0,400,24,33,424,100.19614
岩手県,普代村,2487,998,997,240,757,402,0,365,17,20,90,382,2385,280,0,250,30,110,280,95.89867
岩手県,軽米町,8421,3201,3753,1162,2591,1407,0,882,512,13,60,1394,7942,915,0,671,244,73,915,94.31184
岩手県,野田村,3936,1623,1353,293,1060,901,0,833,57,11,59,890,3536,490,0,466,24,70,490,89.8374
岩手県,九戸村,5378,2063,2420,826,1594,878,0,774,93,11,17,867,5330,819,0,769,50,28,819,99.10747
岩手県,洋野町,15091,6431,5527,1357,4170,3120,0,1333,1779,8,13,3112,13131,1152,0,605,547,21,1152,87.01213
岩手県,一戸町,11494,4665,4910,1188,3722,1844,0,1733,99,12,75,1832,11476,1814,0,1749,65,87,1814,99.8434
宮城県,宮城県,2301996,756448,779610,102775,676835,529047,189778,311237,21122,6910,236891,21122,2303479,523620,189778,311237,22605,243801,22605,100.06442
宮城県,仙台市,1096704,332905,355583,34426,321157,256573,189778,54706,9271,2818,151643,63977,1152192,309243,189778,105195,14270,154461,119465,105.05952
宮城県,仙台市青葉区,311590,89786,128827,9653,119174,43634,31185,8996,2913,540,49343,43094,407568,139072,93142,37374,8556,49883,139072,130.80266
宮城県,仙台市宮城野区,196732,54643,61364,5702,55662,49280,36060,11286,1457,477,31445,48803,215970,68041,37566,28288,2187,31922,68041,109.77879
宮城県,仙台市若林区,141475,39802,39825,4932,34893,39493,32164,5646,1112,571,22355,38922,140555,38002,24829,11960,1213,22926,38002,99.34971
宮城県,仙台市太白区,234758,76800,62916,7365,55551,66874,48518,15481,2167,708,28168,66166,195382,26790,13852,11913,1025,28876,26790,83.22698
宮城県,仙台市泉区,212149,71874,62651,6774,55877,57292,41851,13297,1622,522,20332,56770,192717,37338,20389,15660,1289,20854,37338,90.8404
宮城県,石巻市,140151,51448,63644,7428,56216,13361,0,12057,975,329,11698,13032,143201,16082,0,15456,626,12027,16082,102.17622
宮城県,塩竈市,52203,19810,12485,1820,10665,15043,0,14569,261,213,4865,14830,47588,10215,0,10066,149,5078,10215,91.15951
宮城県,気仙沼市,61147,23370,30613,3562,27051,2508,0,970,1412,126,4656,2382,61887,3122,0,1414,1708,4782,3122,101.2102
宮城県,白石市,32758,11814,12402,1820,10582,6255,0,5400,734,121,2287,6134,32783,6159,0,5757,402,2408,6159,100.07632
宮城県,名取市,78718,24922,21051,2765,18286,24527,0,23416,850,261,8218,24266,75136,20684,0,20172,512,8479,20684,95.44958
宮城県,角田市,27976,10598,9638,1624,8014,6358,0,5862,365,131,1382,6227,29154,7405,0,7078,327,1513,7405,104.21075
宮城県,多賀城市,62827,19027,13976,1713,12263,19904,0,19213,393,298,9920,19606,57382,14161,0,13893,268,10218,14161,91.33334
宮城県,岩沼市,44068,13816,11570,1362,10208,12866,0,12035,488,343,5816,12523,44643,13098,0,12887,211,6159,13098,101.3048
宮城県,登米市,76037,26444,35782,7058,28724,9741,0,8741,634,366,4070,9375,72356,5694,0,5138,556,4436,5694,95.15894
宮城県,栗原市,64637,24266,29817,6422,23395,7672,0,6052,1380,240,2882,7432,63422,6217,0,5158,1059,3122,6217,98.12027
宮城県,東松島市,39098,14235,11265,1932,9333,10900,0,10766,91,43,2698,10857,33158,4917,0,4865,52,2741,4917,84.80741
宮城県,大崎市,127330,43875,55795,8377,47418,20898,0,20001,579,318,6762,20580,123969,17219,0,16659,560,7080,17219,97.3604
宮城県,富谷市,51651,15159,13094,1529,11565,20108,0,19528,393,187,3290,19921,40880,9150,0,9068,82,3477,9150,79.14658
宮城県,蔵王町,11418,4023,3708,1158,2550,3043,0,2920,88,35,644,3008,11123,2713,0,2667,46,679,2713,97.41636
宮城県,七ヶ宿町,1262,532,578,126,452,149,0,113,36,0,3,149,1366,253,0,223,30,3,253,108.24089
宮城県,大河原町,23571,8169,6004,780,5224,7640,0,7369,226,45,1758,7595,22098,6122,0,6039,83,1803,6122,93.7508
宮城県,村田町,10666,4038,2959,723,2236,3310,0,3219,73,18,359,3292,10275,2901,0,2868,33,377,2901,96.33415
宮城県,柴田町,38271,14089,11187,1159,10028,11949,0,11525,351,73,1046,11876,34072,7677,0,7334,343,1119,7677,89.02825
宮城県,川崎町,8345,2981,3167,594,2573,1943,0,1842,66,35,254,1908,7649,1212,0,1161,51,289,1212,91.65968
宮城県,丸森町,12262,4850,3624,1023,2601,2828,0,2317,388,123,960,2705,11441,1884,0,1738,146,1083,1884,93.30452
宮城県,亘理町,33087,11796,8916,1754,7162,10390,0,9691,606,93,1985,10297,27194,4404,0,4256,148,2078,4404,82.18938
宮城県,山元町,12046,5123,3397,752,2645,3060,0,2545,439,76,466,2984,11410,2348,0,2064,284,542,2348,94.72024
宮城県,松島町,13323,5647,3317,669,2648,4038,0,3938,67,33,321,4005,11900,2582,0,2565,17,354,2582,89.31922
宮城県,七ヶ浜町,18132,6816,3240,660,2580,7302,0,7153,108,41,774,7261,12168,1297,0,1283,14,815,1297,67.10788
宮城県,利府町,35182,11252,8386,1216,7170,13033,0,12665,248,120,2511,12913,30589,8320,0,8216,104,2631,8320,86.94503
宮城県,大和町,28786,8798,9260,1271,7989,8278,0,8064,144,70,2450,8208,33858,13280,0,13118,162,2520,13280,117.61968
宮城県,大郷町,7813,3050,2171,593,1578,2299,0,2235,20,44,293,2255,7996,2438,0,2418,20,337,2438,102.34225
宮城県,大衡村,5849,1815,1673,375,1298,1781,0,1696,17,68,580,1713,10700,6564,0,6463,101,648,6564,182.93725
宮城県,色麻町,6698,2189,2187,775,1412,2059,0,2022,12,25,263,2034,6210,1546,0,1538,8,288,1546,92.71424
宮城県,加美町,21943,7652,9251,2455,6796,4965,0,4889,63,13,75,4952,20516,3525,0,3482,43,88,3525,93.49679
宮城県,涌谷町,15388,5901,4880,1423,3457,4297,0,4223,54,20,310,4277,14125,3014,0,2994,20,330,3014,91.79231
宮城県,美里町,23994,8814,6424,1677,4747,7563,0,7340,95,128,1193,7435,20756,4197,0,4173,24,1321,4197,86.50496
宮城県,女川町,6430,2475,2930,440,2490,890,0,836,46,8,135,882,8132,2584,0,2490,94,143,2584,126.46967
宮城県,南三陸町,12225,4749,5636,1314,4322,1516,0,1319,149,48,324,1468,12150,1393,0,1341,52,372,1393,99.3865
秋田県,秋田県,959502,364429,457974,63908,394066,87413,0,81584,4498,1331,49686,4498,957831,84411,0,81584,2827,51017,2827,99.82585
秋田県,秋田市,307672,108407,160423,10779,149644,9038,0,7626,1072,340,29804,8698,319150,20176,0,19046,1130,30144,20176,103.7306
秋田県,能代市,49968,21274,23855,3127,20728,3206,0,3028,123,55,1633,3151,52303,5486,0,5333,153,1688,5486,104.67299
秋田県,横手市,85555,32325,44802,9078,35724,7137,0,6663,386,88,1291,7049,87510,9004,0,8803,201,1379,9004,102.28508
秋田県,大館市,69237,27562,35703,3419,32284,2883,0,2368,457,58,3089,2825,70324,3912,0,3572,340,3147,3912,101.56997
秋田県,男鹿市,25154,11249,8949,1851,7098,3634,0,3477,99,58,1322,3576,23843,2265,0,2246,19,1380,2265,94.78811
秋田県,湯沢市,42091,16429,19542,3926,15616,4980,0,4557,329,94,1140,4886,42272,5067,0,4999,68,1234,5067,100.43002
秋田県,鹿角市,29088,11304,14619,2128,12491,2406,0,2123,238,45,759,2361,28176,1449,0,1252,197,804,1449,96.86469
秋田県,由利本荘市,74707,27601,38447,5618,32829,6005,0,5658,283,64,2654,5941,74024,5258,0,5103,155,2718,5258,99.08576
秋田県,潟上市,31720,12221,8274,1461,6813,9202,0,9016,129,57,2023,9145,26425,3850,0,3833,17,2080,3850,83.30706
秋田県,大仙市,77657,28942,36577,7020,29557,9371,0,8925,324,122,2767,9249,76761,8353,0,8262,91,2889,8353,98.84621
秋田県,北秋田市,30198,13277,13749,1985,11764,2659,0,2529,84,46,513,2613,29890,2305,0,2242,63,559,2305,98.98006
秋田県,にかほ市,23435,9204,10021,1638,8383,3557,0,3088,412,57,653,3500,22807,2872,0,2736,136,710,2872,97.32025
秋田県,仙北市,24610,9695,11765,2341,9424,2727,0,2421,259,47,423,2680,24294,2364,0,2295,69,470,2364,98.71597
秋田県,小坂町,4780,2183,1711,218,1493,862,0,828,33,1,24,861,5305,1386,0,1333,53,25,1386,110.98326
秋田県,上小阿仁村,2063,1056,636,121,515,341,0,337,2,2,30,339,1915,191,0,190,1,32,191,92.82598
秋田県,藤里町,2896,1317,933,189,744,640,0,629,3,8,6,632,2479,215,0,214,1,14,215,85.60083
秋田県,三種町,15254,6235,5539,1820,3719,3126,0,3058,34,34,354,3092,13417,1255,0,1254,1,388,1255,87.95726
秋田県,八峰町,6577,2754,2284,616,1668,1423,0,1389,20,14,116,1409,5725,557,0,529,28,130,557,87.04577
秋田県,五城目町,8538,3806,2630,670,1960,1957,0,1921,26,10,145,1947,7983,1392,0,1387,5,155,1392,93.49965
秋田県,八郎潟町,5583,2408,1463,434,1029,1638,0,1616,14,8,74,1630,4782,829,0,827,2,82,829,85.65287
秋田県,井川町,4566,1922,1152,292,860,1435,0,1420,12,3,57,1432,4160,1026,0,1025,1,60,1026,91.10819
秋田県,大潟村,3011,524,2062,1382,680,389,0,380,7,2,36,387,3582,958,0,952,6,38,958,118.9638
秋田県,美郷町,18613,6776,6228,2041,4187,5129,0,4971,82,76,480,5053,16014,2454,0,2449,5,556,2454,86.03664
秋田県,羽後町,13825,5080,5455,1593,3862,3043,0,2949,53,41,247,3002,12217,1394,0,1389,5,288,1394,88.3689
秋田県,東成瀬村,2704,878,1155,161,994,625,0,607,17,1,46,624,2473,393,0,313,80,47,393,91.4571
山形県,山形県,1068027,366942,477147,79226,397921,168367,0,157840,8316,2211,55571,8316,1065214,163343,0,157840,5503,57782,5503,99.73662
山形県,山形市,247590,80046,120439,11663,108776,21866,0,18662,2834,370,25239,21496,263518,37424,0,34878,2546,25609,37424,106.43322
山形県,米沢市,81252,25935,44271,4541,39730,5208,0,4421,679,108,5838,5100,86575,10423,0,9756,667,5946,10423,106.55122
山形県,鶴岡市,122347,42311,66584,9262,57322,7393,0,6517,760,116,6059,7277,123233,8163,0,7771,392,6175,8163,100.72417
山形県,酒田市,100273,36840,51494,6891,44603,7771,0,7183,453,135,4168,7636,103651,11014,0,10475,539,4303,11014,103.3688
山形県,新庄市,34432,11759,16986,2567,14419,3586,0,3296,197,93,2101,3493,38084,7145,0,7003,142,2194,7145,110.60641
山形県,寒河江市,40189,13549,15246,3044,12202,10315,0,10006,239,70,1079,10245,39335,9391,0,9318,73,1149,9391,97.87504
山形県,上山市,29110,11028,9883,2322,7561,6979,0,6693,186,100,1220,6879,27658,5427,0,5370,57,1320,5427,95.01202
山形県,村山市,22516,8338,7847,2451,5396,5945,0,5775,117,53,386,5892,20992,4368,0,4324,44,439,4368,93.23148
山形県,長井市,26543,9399,11337,1878,9459,4651,0,4343,136,172,1156,4479,27104,5040,0,4975,65,1328,5040,102.11355
山形県,天童市,62140,21154,23501,4724,18777,16310,0,15524,592,194,1175,16116,60031,14007,0,13811,196,1369,14007,96.60605
山形県,東根市,47682,14716,19533,3999,15534,10535,0,10003,378,154,2898,10381,49103,11802,0,11606,196,3052,11802,102.98016
山形県,尾花沢市,14971,5305,6538,2151,4387,2665,0,2536,73,56,463,2609,14709,2347,0,2329,18,519,2347,98.24995
山形県,南陽市,30420,10705,12066,2660,9406,6966,0,6736,176,54,683,6912,28263,4755,0,4713,42,737,4755,92.90927
山形県,山辺町,13725,4871,3215,805,2410,5223,0,5017,121,85,416,5138,10180,1593,0,1588,5,501,1593,74.17122
山形県,中山町,10746,3920,2392,792,1600,4202,0,4083,86,33,232,4169,7884,1307,0,1301,6,265,1307,73.36683
山形県,河北町,17641,6188,5552,1669,3883,5427,0,5267,96,64,474,5363,16088,3810,0,3787,23,538,3810,91.19664
山形県,西川町,4956,1971,1571,469,1102,1351,0,1313,24,14,63,1337,4233,614,0,610,4,77,614,85.41162
山形県,朝日町,6366,2330,2477,1064,1413,1516,0,1475,29,12,43,1504,5619,757,0,749,8,55,757,88.26579
山形県,大江町,7646,2775,2417,813,1604,2377,0,2316,45,16,77,2361,7004,1719,0,1716,3,93,1719,91.60345
山形県,大石田町,6577,2404,2161,869,1292,1981,0,1940,34,7,31,1974,5503,900,0,892,8,38,900,83.67037
山形県,金山町,5071,1787,1948,536,1412,1288,0,1215,55,18,48,1270,4226,425,0,424,1,66,425,83.33662
山形県,最上町,8080,2952,3723,970,2753,1321,0,1083,204,34,84,1287,7245,452,0,428,24,118,452,89.66584
山形県,舟形町,5007,2055,1563,543,1020,1358,0,1335,20,3,31,1355,4367,715,0,714,1,34,715,87.21789
山形県,真室川町,7203,2852,2609,744,1865,1727,0,1666,55,6,15,1721,6259,777,0,771,6,21,777,86.89435
山形県,大蔵村,3028,1043,1123,462,661,847,0,814,19,14,15,833,2512,317,0,312,5,29,317,82.95905
山形県,鮭川村,3902,1349,1426,618,808,1104,0,1072,27,5,23,1099,3458,655,0,653,2,28,655,88.62122
山形県,戸沢村,4199,1652,1291,404,887,1152,0,1087,29,36,104,1116,3497,414,0,408,6,140,414,83.28173
山形県,高畠町,22463,7373,8306,2418,5888,6363,0,6181,146,36,421,6327,19639,3503,0,3474,29,457,3503,87.42822
山形県,川西町,14558,5354,4971,1662,3309,3975,0,3841,97,37,258,3938,14003,3383,0,3364,19,295,3383,96.18766
山形県,小国町,7107,2788,3742,392,3350,462,0,327,124,11,115,451,7188,532,0,317,215,126,532,101.13972
山形県,白鷹町,12890,4737,5122,1100,4022,2863,0,2767,72,24,168,2839,11453,1402,0,1390,12,192,1402,88.85182
山形県,飯豊町,6613,2322,2416,745,1671,1823,0,1783,26,14,52,1809,6265,1461,0,1446,15,66,1461,94.73764
山形県,三川町,7601,2769,2228,733,1495,2465,0,2430,26,9,139,2456,8553,3408,0,3396,12,148,3408,112.52467
山形県,庄内町,20151,7259,6735,1834,4901,5936,0,5835,52,49,221,5887,16861,2597,0,2575,22,270,2597,83.67327
山形県,遊佐町,13032,5106,4434,1431,3003,3416,0,3298,109,9,76,3407,10921,1296,0,1196,100,85,1296,83.80141
福島県,福島県,1833152,621750,810710,105750,704960,224121,0,201491,17845,4785,176571,17845,1834689,220873,0,201491,19382,181356,19382,100.08384
福島県,福島市,282693,94160,136069,12297,123772,19017,0,15511,3017,489,33447,18528,290714,26549,0,23311,3238,33936,26549,102.83735
福島県,会津若松市,117376,37272,56671,6638,50033,8966,0,8188,515,263,14467,8703,123606,14933,0,14487,446,14730,14933,105.30773
福島県,郡山市,327692,101160,158122,14319,143803,23612,0,20912,2074,626,44798,22986,339929,35223,0,32514,2709,45424,35223,103.7343
福島県,いわき市,332931,119777,164583,11718,152865,13209,0,8723,4057,429,35362,12780,327435,7284,0,3033,4251,35791,7284,98.34921
福島県,白河市,59491,19730,24386,3482,20904,10253,0,8994,1085,174,5122,10079,60182,10770,0,10042,728,5296,10770,101.16152
福島県,須賀川市,74992,23246,27679,5220,22459,15613,0,14863,360,390,8454,15223,70923,11154,0,10983,171,8844,11154,94.57409
福島県,喜多方市,44760,15950,19217,3911,15306,6560,0,6219,179,162,3033,6398,42360,3998,0,3923,75,3195,3998,94.63807
福島県,相馬市,34865,11327,14951,2210,12741,5289,0,4064,1057,168,3298,5121,34385,4641,0,3067,1574,3466,4641,98.62326
福島県,二本松市,53557,18775,21983,4115,17868,10479,0,10047,299,133,2320,10346,50861,7650,0,7496,154,2453,7650,94.96611
福島県,田村市,35169,12790,15087,3414,11673,6481,0,6225,134,122,811,6359,32313,3503,0,3406,97,933,3503,91.87921
福島県,南相馬市,59005,22463,25586,2978,22608,5053,0,4251,601,201,5903,4852,59781,5628,0,4218,1410,6104,5628,101.31514
福島県,伊達市,58240,20695,21921,5216,16705,13024,0,12228,670,126,2600,12898,52114,6772,0,6325,447,2726,6772,89.48146
福島県,本宮市,30236,9937,10203,1636,8567,8190,0,7826,184,180,1906,8010,30962,8736,0,8620,116,2086,8736,102.40111
福島県,桑折町,11459,4197,3400,992,2408,3413,0,3203,172,38,449,3375,10836,2752,0,2646,106,487,2752,94.56323
福島県,国見町,8639,3438,2468,879,1589,2609,0,2394,188,27,124,2582,7671,1614,0,1474,140,151,1614,88.795
福島県,川俣町,12170,4678,4059,744,3315,2343,0,2220,56,67,1090,2276,11989,2095,0,2059,36,1157,2095,98.51274
福島県,大玉村,8900,2814,2352,710,1642,3289,0,3200,65,24,445,3265,7067,1432,0,1425,7,469,1432,79.40449
福島県,鏡石町,12318,3863,3401,864,2537,4073,0,3930,76,67,981,4006,11619,3307,0,3282,25,1048,3307,94.32538
福島県,天栄村,5194,1903,1607,526,1081,1669,0,1642,17,10,15,1659,4768,1233,0,1208,25,25,1233,91.79823
福島県,下郷町,5264,2048,2113,669,1444,993,0,939,28,26,110,967,4875,578,0,557,21,136,578,92.61018
福島県,檜枝岐村,504,173,324,99,225,7,0,7,0,0,0,7,537,40,0,24,16,0,40,106.54762
福島県,只見町,4044,1623,2187,421,1766,207,0,186,11,10,27,197,4048,201,0,185,16,37,201,100.09891
福島県,南会津町,14451,5531,7500,1406,6094,1017,0,821,172,24,403,993,14531,1073,0,1030,43,427,1073,100.55359
福島県,北塩原村,2556,778,1082,431,651,661,0,621,27,13,35,648,2508,600,0,580,20,48,600,98.12207
